"","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","median_long","quant95","quant005","num_biome","biome","precip_range","temp_range","nitro_range","genus","fixer","woody","annual","uses_num_uses","Domatia","EFN","abs_med_lat"
"2044","Acacia_gladiiformis",789,820.2,616,698.51711026616,692,304,134.65,208.28165374677,198,17.966667175293,14.2533332824707,16.3630228163474,16.3958339691162,34.08,-36.5,-31.5335356400507,-31.498435,149.459404,-30.5220172,-33.1398978,5,"8",204.2,3.71333389282228,169.35,"Acacia",1,1,0,1,0,0,31.498435
"2045","Acacia_hakeoides",2661,672.1,292,451.125611132005,421,208,72,118.045017314352,103,18.3891674041748,15.1454163551331,16.6840071489866,16.6875,32.266179,-38.32,-33.5908125182262,-33.956155,142.205,-30.729112,-35.9911,6,"12",380.1,3.24375104904179,136,"Acacia",1,1,0,1,0,0,33.956155
"2046","Acacia_jonesii",93,1280.4,752.6,998.096774193548,982,257.7,171.9,211.873563218391,212,16.2658332824707,13.0483335494995,14.5495967557353,14.2666664123535,34.14167,-37.8,-33.6925821612903,-34.701128,150.30118,-33.3357236,-34.8102804,2,"4",527.8,3.21749973297114,85.8,"Acacia",1,1,0,0,0,0,34.701128
"2047","Acacia_adunca",163,1236.2,640,865.674846625767,845,336.3,133.3,234.721088435374,222,17.266667175293,13.3700002670288,14.9788087599117,14.8541669845581,-27.540072,-37.816667,-30.2502814969325,-28.915077,151.9,-28.5801744,-35.2299997,4,"4",596.2,3.89666690826414,203,"Acacia",1,1,0,1,0,1,28.915077
"2048","Acacia_neriifolia",1113,910.4,623,769.921832884097,789,351.75,97,219.912523020258,218,19.9566673278809,13.5316667556763,16.3917078641975,16.0666675567627,38.5449,-37.8291,-28.6320475381851,-29.58442,151.053709,-25.1540506,-31.371702,8,"4",287.4,6.42500057220464,254.75,"Acacia",1,1,0,0,0,1,29.58442
"2049","Acacia_microbotrya",370,759,311.8,438.653116531165,400,158.85,47.05,78.8216374269006,66,20.2775001525879,15.5658332824707,17.7666101739982,18,-25.283333,-36.5,-31.6503907540541,-31.632083,116.878552,-28.7653312,-33.95275,3,"12",447.2,4.7116668701172,111.8,"Acacia",1,1,0,0,0,1,31.632083
"2050","Acacia_harveyi",99,617.9,350.85,458.724489795918,448,164.8,57.2,102.021505376344,93,16.9595839500427,15.3783332824707,16.1520408805536,16.1208333969116,-26,-35.02,-33.8178634444444,-33.953886,119.316667,-32.6497222,-34.4667504,3,"12",267.05,1.58125066757198,107.6,"Acacia",1,1,0,0,0,0,33.953886
"2051","Acacia_anceps",180,543,258.55,394.46511627907,358.5,158.5,70.75,104.423076923077,95.5,17.7797916412353,15.6597916603088,16.962403142175,16.8604164123535,23.72,-36.5,-32.0154882944444,-33.2028455,134.85,-31.6789995,-35.09440435,4,"12",284.45,2.11999998092651,87.75,"Acacia",1,1,0,0,0,0,33.2028455
"2052","Acacia_brachybotrya",1875,528.35,285,392.630202774813,387,208,68,121.223253275109,114,17.716667175293,14.5625,16.1875689139107,16.2583332061768,33.97,-43.632,-34.8560331290667,-34.97308,141.8506,-32.8328707,-36.60457,4,"12",243.35,3.154167175293,140,"Acacia",1,1,0,0,0,0,34.97308
"2053","Acacia_calamifolia",1304,528,280.05,390.698156682028,375,165,66,102.357310398749,96,17.9283334732055,15.121041727066,16.5004064154149,16.4458332061768,41.41,-37.6,-33.2243508220859,-33.446293,138.838254,-31.12199995,-35.45837325,6,"12",247.95,2.80729174613951,99,"Acacia",1,1,0,1,0,1,33.446293
"2054","Acacia_notabilis",1053,499,273,395.764985727878,404,134,66,89.9511241446725,84,17.6937503814697,15.6916666030884,16.6687718326993,16.658332824707,32.33,-37.0469,-33.7300717150997,-34.075556,138.123642,-32.3147778,-34.70264,4,"12",226,2.00208377838135,68,"Acacia",1,1,0,0,0,0,34.075556
"2055","Acacia_triptera",714,846.35,378.65,641.15406162465,655,282.9,70,168.576923076923,161.5,20.495000076294,14.2595831871033,17.0349439706455,17.1124992370605,34.14167,-43.633333,-31.1316734005602,-31.8003915,149.008263,-26.3717725,-36.297165,5,"8",467.7,6.2354168891907,212.9,"Acacia",1,1,0,0,0,1,31.8003915
"2056","Acacia_glaucoptera",374,1657.8,351,693.670241286863,444,239.4,57,106.463258785942,88,20.9449993133545,15.0249998092652,16.7792448869659,16.408332824707,42.9,-37.8,-18.2245228850267,-33.583333,119.4067175,28.074002,-34.3741318,6,"12",1306.8,5.91999950408934,182.4,"Acacia",1,1,0,0,0,0,33.583333
"2057","Acacia_huegelii",164,1045.55,536.9,780.40243902439,768.5,213.5,78.25,145.666666666667,141,18.8827083587647,15.6275001049042,17.9994156476928,18.3208332061768,18.5570444,-35.016667,-31.1952304810976,-32.0666835,115.8715785,-31.09670015,-34.2398258,3,"12",508.65,3.25520825386047,135.25,"Acacia",1,1,0,0,0,0,32.0666835
"2058","Acacia_hastulata",150,1221.75,776.75,1017.1301369863,1031.5,301.6,144.2,198.240875912409,188,16.6677083969116,14.7156248092651,15.4894691624054,15.4145836830139,33.97,-35.088908,-34.2384079,-34.7809725,116.7232745,-34.1813056,-35.0262704,1,"12",445,1.95208358764648,157.4,"Acacia",1,1,0,0,0,0,34.7809725
"2059","Acacia_melleodora",1444,534.85,223,354.94944598338,344,85,30,45.7407665505227,41,26.0772915840149,20.4797911643982,23.2295533184199,23.2041673660278,-12.913911,-35.37049,-22.6903876454294,-22.791316,133.7827355,-19.6496677,-25.79348605,5,"13",311.85,5.59750041961668,55,"Acacia",1,1,0,0,0,0,22.791316
"2060","Acacia_dictyophleba",639,469.3,121,279.236306729264,271,65,26,40.6518987341772,38,26.1604162216186,20.5299995422363,23.2210876214112,23.0125007629395,-12.833333,-29.2167,-23.9766360500782,-24.147167,133.83388,-20.5987535,-27.076938,3,"13",348.3,5.63041667938232,39,"Acacia",1,1,0,0,0,1,24.147167
"2061","Acacia_rossei",101,344,282,329.415841584158,323,78.2,48.8,63.4432989690722,62,18.2583332061768,16.908332824707,17.613325071807,17.5708332061768,-27.206758,-37.206843,-31.4100409405941,-31.295278,119.4167,-31.116347,-31.989722,4,"12",62,1.3500003814698,29.4,"Acacia",1,1,0,0,0,0,31.295278
"2062","Acacia_dunnii",201,1307.2,742.8,943.656565656566,887,167.25,51,92.6683673469388,76,28.7714588165283,26.2679170608521,27.5735269700638,27.6854171752929,-11.908576,-23.748549,-15.4547186965174,-15.6486,129.05936,-13.599748,-16.65919,2,"7",564.399999999998,2.50354175567624,116.25,"Acacia",1,1,0,0,0,0,15.6486
"2063","Acacia_platycarpa",1276,1469,545.6,977.698350353496,948,139,40,73.4028436018957,63,28.0149997711182,23.1341667175293,26.5988052664829,26.8958339691162,-10.673505,-25.15,-15.5426440713166,-14.992085,132.870094,-12.6163195,-20.73523225,3,"7",923.4,4.88083305358886,99,"Acacia",1,1,0,0,0,0,14.992085
"2064","Acacia_celastrifolia",130,1068.25,401.8,617.676923076923,545,184.95,59.05,112.5859375,105,18.4385422706604,15.5060414791107,16.755448774191,16.4708337783814,-30.183333,-34.68,-32.4333427846154,-32.5321315,116.5768055,-31.0687444,-33.644167,1,"12",666.45,2.93250079154968,125.9,"Acacia",1,1,0,1,0,0,32.5321315
"2065","Acacia_latescens",801,1738.45,856.55,1339.07575757576,1331.5,191.1,55,114.926829268293,110,27.8662500381469,26.470832824707,27.0925715306793,27.1000003814697,-11.23017,-17.958,-13.2432469463171,-13.17201,132.452166,-11.52983,-15.24387,1,"7",881.9,1.39541721343993,136.1,"Acacia",1,1,0,0,0,0,13.17201
"2066","Acacia_tetragonophylla",4376,356,159.7,261.060571428571,259,94,29,52.6979742173112,47,23.3799999237061,17.7695837020874,20.5498200092861,20.6875,32.280272,-34.87468,-27.6920333452925,-28.321851,133.7413055,-23.551896,-31.6500895,5,"13",196.3,5.61041622161866,65,"Acacia",1,1,0,2,0,1,28.321851
"2067","Acacia_iteaphylla",858,1012.5,302.25,653.255841121495,648,287,78.05,178.988269794721,179,18.3520836830139,12.5447919368744,15.1376460033042,14.8208332061768,36.809688,-42.99973,-35.1426850967366,-35.105025,141.10245,-31.8827494,-38.03022845,5,"12",710.25,5.8072917461395,208.95,"Acacia",1,1,0,1,0,1,35.105025
"2068","Acacia_suaveolens",5292,1456.8,677,1083.57134559535,1108,313,164,229.243097643098,224,19.228332901001,12.5583333969116,15.7733615657367,16.1083335876465,55.60694,-43.488858,-34.9052491557067,-34.023216,150.732999,-29.2208557,-41.13041275,5,"4",779.8,6.66999950408938,149,"Acacia",1,1,0,1,0,1,34.023216
"2069","Acacia_acinacea",5453,836,401,579.831161681042,567,260.349999999999,92,172.924810530515,171,16.1899993896485,12.8333330154419,14.6292026046876,14.7249994277954,34.15,-43.566667,-36.4081271839354,-36.616667,144.07131,-34.3676552,-37.784546,5,"4",435,3.35666637420656,168.349999999999,"Acacia",1,1,0,0,0,0,36.616667
"2070","Acacia_victoriae",5092,590.55,149,327.095481335953,308,121,30,68.8359577436715,68,25.6981253623963,15.8977079868317,19.625934835033,19.1437501907348,34.440302,-38.21,-28.9362738968971,-30.711654,138.56818,-18.6092644,-33.37818925,6,"13",441.55,9.8004173755646,91,"Acacia",1,1,0,3,0,0,30.711654
"2071","Acacia_pyrifolia",362,669.05,242.85,392.566666666667,342.5,133.6,40,62.7762039660057,53,27.86020860672,22.5912505149842,25.620891210768,25.9166669845581,32.258531,-34.771564,-21.3755166906077,-21.885248,118.66375,-17.34454165,-25.34666665,3,"13",426.2,5.26895809173583,93.5999999999999,"Acacia",1,1,0,1,0,0,21.885248
"2072","Acacia_nigricans",53,1095,432.8,637.566037735849,611,191.9,84.9,123.617021276596,122,26.2341659545899,15.3766664505005,17.4722483652943,16.5041656494141,9.25,-35.017794,-29.6006473773585,-33.833333,122.32,8.84662,-33.9793334,3,"12",662.2,10.8574995040893,107,"Acacia",1,1,0,0,0,0,33.833333
"2073","Acacia_pentadenia",197,1191.4,786.4,1027.41968911917,1042,269.55,131.3,186.467391304348,177.5,15.5341665267945,14.5141664505005,15.0972365937702,15.0749998092651,-31.85,-37.8122,-34.7867264162437,-34.845905,116.819862,-34.3300988,-35.0136638,2,"12",405,1.02000007629396,138.25,"Acacia",1,1,0,1,0,0,34.845905
"2074","Acacia_drummondii",393,1037.45,437.65,685.183673469388,648,217,75,136.952908587258,135,18.6810413360595,13.8408334255218,16.2031355925969,16.0041661262512,37.767042,-37.8167,-32.8766198956743,-32.994444,116.469722,-31,-34.749502,2,"12",599.8,4.84020791053772,142,"Acacia",1,1,0,0,0,0,32.994444
"2075","Acacia_pulchella",1406,1138,406.75,773.787249283668,780.5,226.6,64,145.375915378356,146,18.9291667938232,14.948958158493,17.0626492254372,17.1020832061768,54.316667,-37.9,-32.5027716500711,-32.542222,116.0317085,-30.4127085,-34.8094335,5,"12",731.25,3.98020863533018,162.6,"Acacia",1,1,0,1,0,1,32.542222
"2076","Acacia_myrtifolia",8216,1345,493,914.06768023541,915,321.95,107.05,216.51279345819,214,17.8541660308838,11.761458158493,14.6009093493793,14.3874998092651,52.391667,-43.60413,-36.083865027629,-35.9833565,145.39415,-32.31662525,-41.4113635,5,"4",852,6.09270787239078,214.9,"Acacia",1,1,0,1,0,1,35.9833565
"2077","Acacia_alata",417,1132.25,411.75,791.221153846154,870.5,226.35,63.1,146.088709677419,149,20.4062504768372,14.8791666030884,17.3797976764349,17.1729164123535,55.70571,-37.816667,-31.4190445683453,-32.134999,116.03,-28.4799734,-34.9203536,4,"12",720.5,5.52708387374878,163.25,"Acacia",1,1,0,0,0,0,32.134999
"2078","Acacia_saligna",5585,1157,335,631.40852542993,572,275,74,173.072935779817,170.5,19.6708335876465,14.3374996185303,17.0129695574617,17.0666675567627,50.0606,-42.815833,-15.1400918057475,-33.523483,32.951097,38.7461008,-37.70494,10,"12",822,5.3333339691162,201,"Acacia",1,1,0,6,0,1,33.523483
"2079","Acacia_rostellifera",383,893.1,269.7,508.610810810811,460,201.4,52.2,117.636923076923,109,22.0760410308838,16.3250007629395,19.442184680217,19.9625005722046,41.309,-36.5921,-29.6696762610966,-29.410833,115.038207,-26.5497838,-33.8850822,5,"12",623.4,5.7510402679443,149.2,"Acacia",1,1,0,0,0,0,29.410833
"2080","Acacia_ligulata",6216,461.4,140.6,299.138382044243,298,146,29,75.3279587765958,71,23.3250007629395,15.9900001525879,19.0463332339902,17.9249992370605,40.85,-38.159808,-30.8280545040219,-32.307119,137.966667,-23.7639415,-35.2153425,5,"12",320.8,7.33500061035162,117,"Acacia",1,1,0,1,0,1,32.307119
"2081","Acacia_ampliceps",259,864,273.8,528.544401544402,484,114.2,41,61.692607003891,53,27.6499996185303,24.7654163360596,26.5501287600248,26.7875003814697,-8.42924,-26.573683,-19.0703739459459,-19.130539,123.67,-14.93,-23.0911664,4,"7",590.2,2.88458328247074,73.2,"Acacia",1,1,0,0,0,0,19.130539
"2082","Acacia_salicina",2860,850.2,144,504.97584879244,516,285,30,129.325399776869,115,23.2216663360595,15.8366662979126,19.2218440113929,18.8250007629395,41.4,-38.215159,-28.0462622187413,-29.927185,146.5094645,-20.5726092,-35.3297333,8,"8",706.2,7.38500003814692,255,"Acacia",1,1,0,1,0,0,29.927185
"2083","Acacia_extensa",397,1153.75,561,858.691919191919,875,235.5,93,161.800539083558,155,17.611457824707,14.6729166507721,16.0631839169396,15.9562497138977,-28.547194,-38.3667,-33.7453154735516,-33.770186,116.117865,-31.9314872,-34.8978698,2,"12",592.75,2.93854117393495,142.5,"Acacia",1,1,0,0,0,0,33.770186
"2084","Acacia_spinescens",2383,700.6,308,458.594867480017,445,261.95,70,135.257105943152,117,17.1300006866455,14.3208332061768,15.7608960845363,15.7666664123535,34.14167,-37.748493,-35.1906539979018,-35.42526,139.501098,-33.0795404,-36.61405,4,"12",392.599999999999,2.80916748046872,191.95,"Acacia",1,1,0,0,0,0,35.42526
"2085","Acacia_blakelyi",292,563,317.5,423.73883161512,406,136.95,45,79.2021276595745,68,21.09375,18.6229162216187,19.9582760735476,20.0833339691162,-22.798252,-34.083031,-29.082035359589,-28.9424415,115.21204,-27.3516667,-30.9166658,4,"12",245.5,2.47083377838135,91.95,"Acacia",1,1,0,0,0,1,28.9424415
"2086","Acacia_simsii",525,2281.1,689.05,1353.96743295019,1278.5,204.9,43,112.743538767396,102,27.0370837211609,20.6752076148986,24.3921056707243,24.75,-2.5,-37.783333,-15.8760508190476,-16.799895,144.653056,-8.9516666,-20.4997326,3,"7",1592.05,6.36187610626223,161.9,"Acacia",1,1,0,0,0,0,16.799895
"2087","Acacia_multisiliqua",633,1483.3,594.45,1076.69682539683,1061.5,174,47,95.2600321027287,87,27.7077084541321,21.8133341789245,26.0498544632442,26.8125,-11.147214,-23.0017,-15.2009753917851,-14.32401,135.50721,-12.047294,-20.714722,2,"7",888.85,5.89437427520753,127,"Acacia",1,1,0,1,0,0,14.32401
"2088","Acacia_complanata",870,1508,636,1085.24423963134,1130,263.05,98,172.281707317073,169,21.3374996185303,17.8641668319702,19.5170266815045,19.2437496185303,-21.1525,-32.564202,-27.3018503287356,-27.2842185,152.8,-24.13508305,-29.94841155,3,"4",872,3.47333278656007,165.05,"Acacia",1,1,0,1,0,1,27.2842185
"2089","Acacia_estrophiolata",923,369,211.1,310.029252437703,320,65,29,42.9705240174672,40,24.2204162597656,20.2333335876465,21.7827058422217,21.470832824707,-17.303738,-31.733333,-23.8894612751896,-23.760756,133.466543,-21.3992477,-26.5785275,3,"13",157.9,3.9870826721191,36,"Acacia",1,1,0,1,0,0,23.760756
"2090","Albizia_lebbeck",2443,2097.3,544.85,1217.12935323383,1174.5,400.9,63,184.139192139738,145,27.6185413360595,19.6791667938232,24.3277622378288,24.6124992370605,53.4441,-36.866667,2.94409810290626,6.772749,34.04185,26.9368468,-23.6231782,12,"7",1552.45,7.93937454223634,337.9,"Albizia",1,1,0,9,0,1,6.772749
"2091","Albizia_subdimidiata",127,3060.4,1412.6,2167.26771653543,2093,342.1,116.3,194.25,174.5,27.5191667556763,24.6837507247925,26.1713254432979,26.3541660308838,8.72,-16.7261,-2.00800192125984,-2.959167,-64.645833,8.235,-14.763412,3,"1",1647.8,2.8354160308838,225.8,"Albizia",1,1,0,0,0,0,2.959167
"2092","Albizia_saponaria",62,3357.7,1641.3,2473.61290322581,2394,785.9,149.05,319.145833333333,274.5,27.4729169845581,19.7664573669434,25.1043683021299,26.09375,22.02,-6.5975,5.55074214516129,4.115044,121.277917,18.45638885,-5.26643945,2,"1",1716.4,7.70645961761469,636.85,"Albizia",1,1,0,4,0,1,4.115044
"2093","Albizia_retusa",63,2958.1,1284.7,2030.71186440678,2003,404.2,59.4,192.081632653061,131,27.1649995803833,20.8250005722046,24.9552260010929,25.7374992370605,44.7316,-17.258722,-4.81465241269841,-9.083333,143.1667,23.67,-15.3202753,3,"1",1673.4,6.33999900817865,344.8,"Albizia",1,1,0,1,0,1,9.083333
"2094","Albizia_multiflora",100,2241.4,345.5,896.545454545455,725,292.2,88.2,190.021505376344,184,26.2566667556762,19.8916664123535,23.791919188066,24.0166664123535,11.316667,-19.583333,-3.86118546,-3.977502,-79.9923375,-1.05,-9.2533611,6,"1",1895.9,6.36500034332269,204,"Albizia",1,1,0,0,0,0,3.977502
"2095","Albizia_lebbekoides",39,2807.1,992.7,1741,1633,295.6,128.85,207.0625,193.5,27.5412504196167,20.6483327865601,25.2592949133653,26.2333335876465,44.7316,-22.863721,8.41210451282051,14.016667,104.935,25.7583677,-8.3634826,5,"1",1814.4,6.89291763305666,166.75,"Albizia",1,1,0,5,0,1,14.016667
"2096","Albizia_inundata",312,1683.8,531.2,1055.75320512821,1024.5,231,91.4,148.690763052209,144,26.3991662979126,17.6022914886475,22.9086671609145,23.9437503814697,18.11,-35.46666,-20.8725524657051,-21.611105,-58.1675395,-6.43150805,-32.83888315,6,"9",1152.6,8.79687480926512,139.6,"Albizia",1,1,0,0,0,0,21.611105
"2097","Albizia_edwallii",70,2045.4,1355.3,1653.3,1601,347,156,262.843137254902,271,21.9522918701172,16.7127082824707,18.8913689477103,18.7958335876465,2.75,-30.176944,-25.1548842314286,-26.515278,-51.21664385,-16.1332701,-29.6039167,2,"1",690.1,5.23958358764649,191,"Albizia",1,1,0,0,0,0,26.515278
"2098","Albizia_coriaria",105,1678,945,1303.75238095238,1256,381,102.6,225.864077669903,191,26.9749996185303,20.4308330535888,23.1110714685349,22.7041664123535,11.744664,-10.516667,3.0852228952381,5.733333,14.633333,8.394987,-9.3073502,2,"7",733,6.54416656494144,278.4,"Albizia",1,1,0,2,0,0,5.733333
"2099","Albizia_chevalieri",216,1071.25,416.5,821.532407407407,820.5,177,45,87.9099526066351,69,29.0270829200745,24.9958324432373,27.4717978327363,27.8270835876465,21.316667,4.2,11.6257369166667,11.7748335,1.9188595,13.66616675,7.38798425,3,"7",654.75,4.03125047683717,132,"Albizia",1,1,0,0,0,0,11.7748335
"2100","Albizia_carbonaria",492,3392.8,1242.2,1949.78048780488,1581,506.8,185.4,303.211087420043,281,28.6681248664856,19.6206246376037,25.5111449889051,27.5354166030884,20.41779,-23.583366,7.48471682926829,9.3079665,-75.0997845,10.25232235,0.48736615,7,"1",2150.6,9.04750022888185,321.4,"Albizia",1,1,0,1,0,0,9.3079665
"2101","Albizia_brevifolia",79,850.2,271.6,599.164556962025,612,131.75,53.65,89.527027027027,86,26.5020826339721,19.2004163742065,22.9904535510872,22.8583335876465,32.615639,-28.99853,-18.6178555696203,-18.340278,31.125,-15.5843329,-25.1025,5,"7",578.6,7.3016662597656,78.1,"Albizia",1,1,0,0,0,0,18.340278
"2102","Albizia_antunesiana",132,1417.2,536.1,947.265151515152,982.5,177.5,60,113.527559055118,108,25.7175004005432,16.8764578819275,20.7843118219665,20.5124998092652,-1.331319,-20.4,-11.8147425454545,-10.8356665,32.1197525,-4.7079777,-19.3203058,5,"7",881.1,8.84104251861573,117.5,"Albizia",1,1,0,2,0,0,10.8356665
"2103","Inga_vulpina",79,2071.7,1208.3,1527.06329113924,1499,323.1,136.8,224.779411764706,215,22.1941663742066,16.6970840454102,19.0106539424462,18.9791660308838,15.283333,-29.366944,-20.5728922329114,-20.372222,-44,-15.3828053,-25.3741744,4,"1",863.4,5.49708232879636,186.3,"Inga",1,1,0,0,0,0,20.372222
"2104","Inga_velutina",100,4178.35,1185,2575.94,2519.5,488.45,146.3,280.586956521739,245,26.7727090835572,18.3064591407776,23.9524583244324,24.9812498092652,7.666667,-16.7261,-3.1141841,-2.2451635,-75.275,7.04117845,-12.8825,4,"1",2993.35,8.46624994277959,342.15,"Inga",1,1,0,0,0,0,2.2451635
"2105","Inga_uraguensis",122,1751.9,1012,1319.65573770492,1329.5,255,109.55,176.945652173913,170,23.1735409736633,17.6685420036316,20.1309426260776,20.5687494277954,-12,-34.855542,-28.559403397541,-28.5198525,-58.13541,-21.715446405,-32.8553838,4,"7",739.9,5.50499897003172,145.45,"Inga",1,1,0,0,0,0,28.5198525
"2106","Inga_tonduzii",72,3787.9,2326.3,3196.51388888889,3257,775,338.65,526.583333333333,537.5,26.1079159736633,17.5360416412354,21.3932291931576,20.90625,13.75,8.783333,10.1830120138889,10.2,-84.021805,10.87649475,9.40458315,1,"1",1461.6,8.57187433242797,436.35,"Inga",0,1,0,0,0,0,10.2
"2107","Inga_splendens",160,3115.4,1648.1,2261.2893081761,2204,393.6,130.2,202.786206896552,183,26.9545831680298,24.0041664123535,25.7844339646633,25.9958343505859,8.266667,-13.616389,-0.78578975,1.19587,-61.2542415,7.38083365,-12.369535,2,"1",1467.3,2.95041675567627,263.4,"Inga",1,1,0,0,0,0,1.19587
"2108","Inga_sessilis",339,2131.8,1265.4,1596.90828402367,1542,389,163,276.092783505155,277,22.5883338928222,15.1045835018158,18.4543516113913,18.0791664123535,-9.036944,-30,-23.5829490852507,-23.533333,-46.939722,-19.7230279,-28.4518888,4,"1",866.399999999999,7.48375039100644,226,"Inga",1,1,0,0,0,0,23.533333
"2109","Inga_rubiginosa",117,2950.6,1470.4,2223.64102564103,2263,401.2,133.2,215.028571428571,189,26.8758331298828,21.7675003051758,25.17866805476,25.8624992370605,49.87,-18.4489,-0.467414905982906,-1,-53.82,8.0386664,-14.2527156,6,"1",1480.2,5.10833282470706,268,"Inga",1,1,0,0,0,0,1
"2110","Inga_pilosula",302,3278,1469.15,2428.39072847682,2427.5,342,128,197.379182156134,187,27.1497913360596,24.4127078056335,25.9309188324884,26.1645832061768,10.833333,-22,-2.85940920562914,-1.45775,-63.65585,6.304765,-14.70564855,4,"1",1808.85,2.73708353042608,214,"Inga",1,1,0,0,0,0,1.45775
"2111","Inga_paterno",170,3482.05,1137.05,2149.27058823529,2144.5,655,187,347.581699346405,291,26.2920836448669,18.5391669273376,23.3548528979806,24.1124992370606,44.7316,8.68,16.7884283852941,17.333487,-95.0344455,20.17330812,9.672685,6,"1",2345,7.7529167175293,468,"Inga",1,1,0,0,0,1,17.333487
"2112","Inga_panurensis",41,3421,1805,2467.58536585366,2314,226,126.1,167.657142857143,158,27.091667175293,24.9583339691162,26.0997968068937,26.0791664123535,1.519327,-12.797778,-3.99997814634146,-2.88333,-60.096261,0.33333,-11.379167,1,"1",1616,2.1333332061768,99.9,"Inga",1,1,0,0,0,0,2.88333
"2113","Inga_obidensis",55,2791.4,1673.1,2227.18181818182,2231,275.4,123.2,174.170212765957,161,27.1116659164429,23.0858333587647,25.9150757876309,26.466667175293,10.7,-17.48333,-2.97474631454545,-2.88333,-59.925,3.9875869,-10.903728,2,"1",1118.3,4.02583255767822,152.2,"Inga",1,1,0,0,0,0,2.88333
"2114","Inga_mortoniana",86,3763.5,2301.25,3140.20930232558,3293.5,837.5,323.05,546,525,26.0239577293396,16.8593754768372,21.3981105227803,21.154167175293,10.947574,8,10.1981119069767,10.2941665,-84.655,10.86277775,9.33333075,1,"1",1462.25,9.16458225250237,514.45,"Inga",1,1,0,0,0,1,10.2941665
"2115","Inga_maritima",28,1975.65,1033.45,1278.25,1176,414.3,199.6,296.578947368421,302,26.4895831108093,18.842707824707,22.9605654648372,23.2666673660278,9.83518,-23.069583,-20.2093929428571,-22.9180555,-42.6643055,-2.19200050000002,-23.04915245,2,"1",942.2,7.64687528610233,214.7,"Inga",1,1,0,0,0,0,22.9180555
"2116","Inga_macrophylla",241,3411.9,1403.1,2367.63179916318,2336,442.2,135.2,253.511111111111,229,27.1324991226197,19.40166721344,24.6412307807092,25.3999996185303,11.300097,-20.33777,-2.38731658755187,-1.455833,-72.216667,7.282949,-15.461389,5,"1",2008.8,7.73083190917969,307,"Inga",1,1,0,0,0,0,1.455833
"2117","Inga_lentiscifolia",51,2053,1408,1709.76470588235,1663,448.8,161.4,339.820512820513,336,21.8229160308838,13.1520833969116,16.4174835541669,15.5083332061768,6.93,-30.889444,-25.6732511235294,-26.880556,-50.155556,-16.41695,-29.4156945,2,"1",645,8.67083263397215,287.4,"Inga",1,1,0,0,0,0,26.880556
"2118","Inga_lateriflora",99,3092.6,1616.7,2251.24242424242,2265,285.6,116.3,181.045977011494,166,27.1745836257935,24.5895835876465,26.1839225653446,26.3916664123535,8.5,-16.7261,-1.59094619292929,-1.233333,-59.966667,7.4352497,-12.8250003,3,"1",1475.9,2.58500003814701,169.3,"Inga",1,1,0,0,0,0,1.233333
"2119","Inga_ingoides",445,2809.8,1072.2,1743.27191011236,1617,472,122,226.062344139651,176,27.1125,20.6183326721191,24.4907209032037,25.0750007629395,46.25151,-22.870251,-5.03260451258427,-7.583333,-61.084567,16.103774,-20.213833,6,"1",1737.6,6.49416732788082,350,"Inga",1,1,0,0,0,0,7.583333
"2120","Inga_hispida",52,1871.5,1038,1310.80392156863,1266,321.5,156.5,238.43137254902,227,23.9958333969116,17.6270837783813,21.3750816420013,21.8208332061768,7,-23.594167,-19.2478397480769,-19.8995835,-40.58235,-15.33453185,-23.44365295,1,"1",833.5,6.36874961853025,165,"Inga",1,1,0,0,0,0,19.8995835
"2121","Inga_hayesii",57,4150.4,1217.6,2164.59649122807,2063,481,192.5,320.176470588235,310,27.6666656494141,21.7466667175293,25.6707603722288,26.375,16.726944,-12.58333,7.10384393859649,9.08333,-77.78333,10.7348884,-4.2999946,5,"1",2932.8,5.91999893188478,288.5,"Inga",1,1,0,0,0,1,9.08333
"2122","Inga_gracilifolia",109,3166,1857,2525.32110091743,2533,293,122,193.207920792079,188,27.7724998474121,24.5725002288819,26.0035933048353,26.2041664123535,8.403889,-12.95333,-1.3853154587156,-1.584167,-69.043944,6.1949138,-10.341832,3,"1",1309,3.19999961853022,171,"Inga",1,1,0,0,0,0,1.584167
"2123","Inga_graciliflora",28,3049.65,1701.15,2287.10714285714,2192,593.45,137.1,244.785714285714,199,26.7349995613099,21.9514583587646,25.522618838719,26.2958335876464,7.75,-10.593055,0.898144178571429,3.825,-58.875,7.55733345,-10.277,2,"1",1348.5,4.78354120254522,456.35,"Inga",1,1,0,0,0,0,3.825
"2124","Inga_fastuosa",68,3780.35,1202.2,2389.02941176471,2316.5,630,154.4,302.285714285714,244,26.9691670417786,15.0529162406921,23.3693626628203,24.9729166030884,18.251822,-14.61555,3.52443358823529,4.5106415,-71.784475,10.25666655,-9.103329,3,"1",2578.15,11.9162508010864,475.6,"Inga",1,1,0,0,0,0,4.5106415
"2125","Inga_disticha",150,2689.05,1414,2118.81333333333,2178,287,120,183.106870229008,169,26.8110411643982,24.296457862854,25.9150555165609,26.0249996185303,10.45,-18.766667,-2.745286392,-1.014026,-57.164778,5.45106049999999,-14.7660379,4,"1",1275.05,2.51458330154417,167,"Inga",1,1,0,0,0,0,1.014026
